book_id,title,author,language,source_url,clean_path,quality_status,reject_reason
38309,"A Texas Cow Boy or, fifteen years on the hurricane deck of a Spanish pony, taken from real life","Siringo, Charles A., 1855-1928",en,https://www.gutenberg.org/cache/epub/38309/pg38309.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/38309.txt,accepted,
38468,The Nibelungenlied Revised Edition,"Lettsom, William Nanson, 1796-1865 [Translator]; Carpenter, William H. (William Henry), 1853-1936 [Author of introduction, etc.]",en,https://www.gutenberg.org/cache/epub/38468/pg38468.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/38468.txt,accepted,
38490,And So They Were Married,"Kingsley, Florence Morse, 1859-1937; King, W. B. [Illustrator]",en,https://www.gutenberg.org/cache/epub/38490/pg38490.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/38490.txt,accepted,
38513,"The Lives of the III. Normans, Kings of England: William the First, William the Second, Henrie the First","Hayward, John, Sir, 1564?-1627",en,https://www.gutenberg.org/cache/epub/38513/pg38513.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/38513.txt,accepted,
38549,"The Complete Works of Richard Crashaw, Volume I","Crashaw, Richard, 1613?-1649; Grosart, Alexander Balloch, 1827-1899 [Editor]",en,https://www.gutenberg.org/cache/epub/38549/pg38549.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/38549.txt,accepted,
38633,"The Monarchs of the Main; Or, Adventures of the Buccaneers. Volume 3 (of 3)","Thornbury, Walter, 1828-1876",en,https://www.gutenberg.org/cache/epub/38633/pg38633.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/38633.txt,accepted,
38676,Adenoids and Diseased Tonsils: Their Effect on General Intelligence,"Rogers, Margaret Cobb, 1895-",en,https://www.gutenberg.org/cache/epub/38676/pg38676.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/38676.txt,accepted,
38687,"Zoological Mythology; or, The Legends of Animals, Volume 1 (of 2)","De Gubernatis, Angelo, 1840-1913",en,https://www.gutenberg.org/cache/epub/38687/pg38687.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/38687.txt,accepted,
38815,Prowling about Panama,"Miller, George A. (George Amos), 1868-; Best, Alice Mary Leveque, 1870-1926 [Illustrator]; Best, Arthur William, 1859-1935 [Illustrator]",en,https://www.gutenberg.org/cache/epub/38815/pg38815.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/38815.txt,accepted,
38828,"Journeys in Persia and Kurdistan, Volume 2 (of 2) Including a Summer in the Upper Karun Region and a Visit to the Nestorian Rayahs","Bird, Isabella L. (Isabella Lucy), 1831-1904",en,https://www.gutenberg.org/cache/epub/38828/pg38828.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/38828.txt,accepted,
39190,"Harper's New Monthly Magazine, Vol. 1. No 1, June 1850",Various,en,https://www.gutenberg.org/cache/epub/39190/pg39190.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/39190.txt,accepted,
39463,Behind the Veil in Persia and Turkish Arabia An Account of an Englishwoman's Eight Years' Residence Amongst the Women of the East,"Hume-Griffith, M. E.; Hume-Griffith, A.",en,https://www.gutenberg.org/cache/epub/39463/pg39463.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/39463.txt,accepted,
39532,Curious Epitaphs,"Andrews, William, 1848-1908 [Editor]",en,https://www.gutenberg.org/cache/epub/39532/pg39532.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/39532.txt,accepted,
39551,Ethics,"Dewey, John, 1859-1952; Tufts, James Hayden, 1862-1942",en,https://www.gutenberg.org/cache/epub/39551/pg39551.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/39551.txt,accepted,
39552,Mortomley's Estate: A Novel. Vol. 2 (of 3),"Riddell, J. H., Mrs., 1832-1906",en,https://www.gutenberg.org/cache/epub/39552/pg39552.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/39552.txt,accepted,
39583,"Punch, or the London Charivari, Vol. 107, July 14th 1894",Various,en,https://www.gutenberg.org/cache/epub/39583/pg39583.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/39583.txt,accepted,
39639,"Picturesque World's Fair, Vol. I, No. 1, Feb. 10, 1894 An Elaborate Collection of Colored Views . . . Comprising Illustrations of the Greatest Features of the World's Columbian Exposition and Midway Plaisance: Architectural, Artistic, Historical, Scenic and Ethnological",Anonymous,en,https://www.gutenberg.org/cache/epub/39639/pg39639.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/39639.txt,accepted,
39767,"The Expositor's Bible: The Book of Isaiah, Volume 1 (of 2)","Smith, George Adam, 1856-1942; Nicoll, W. Robertson (William Robertson), Sir, 1851-1923 [Editor]",en,https://www.gutenberg.org/cache/epub/39767/pg39767.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/39767.txt,accepted,
39788,The Expositor's Bible: The Epistle to the Philippians,"Rainy, Robert, 1826-1906",en,https://www.gutenberg.org/cache/epub/39788/pg39788.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/39788.txt,accepted,
39795,In the Guardianship of God,"Steel, Flora Annie Webster, 1847-1929",en,https://www.gutenberg.org/cache/epub/39795/pg39795.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/39795.txt,accepted,
40179,The Carter Girls' Week-End Camp,"Speed, Nell, 1878-1913; Scott, A. O. (Arthur Orange), 1882?-1946 [Illustrator]",en,https://www.gutenberg.org/cache/epub/40179/pg40179.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/40179.txt,accepted,
40252,"The Baptist Magazine, Vol. 27, 1835","Various; Wightman, George [Editor]",en,https://www.gutenberg.org/cache/epub/40252/pg40252.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/40252.txt,accepted,
40629,"Punch, or the London Charivari, Volume 93, December 17, 1887","Various; Burnand, F. C. (Francis Cowley), 1836-1917 [Editor]",en,https://www.gutenberg.org/cache/epub/40629/pg40629.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/40629.txt,accepted,
40730,Selected List of Swan Sonnenschein & Co.'s Publications,Swan Sonnenschein & Co.,en,https://www.gutenberg.org/cache/epub/40730/pg40730.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/40730.txt,accepted,
40910,"Notes and Queries, Vol. V, Number 125, March 20, 1852 A Medium of Inter-communication for Literary Men, Artists, Antiquaries, Genealogists, etc.","Various; Bell, George, 1814-1890 [Editor]",en,https://www.gutenberg.org/cache/epub/40910/pg40910.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/40910.txt,accepted,
41048,The Church Index A Book of Metropolitan Churches and Church Enterprise: Part I. Kensington,"Pepperell, William",en,https://www.gutenberg.org/cache/epub/41048/pg41048.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/41048.txt,accepted,
41097,Mary Lee the Red Cross Girl,"Hart, Helen, 1890-1952; Carsey, Alice [Illustrator]",en,https://www.gutenberg.org/cache/epub/41097/pg41097.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/41097.txt,accepted,
41104,The Amazing Argentine: A New Land of Enterprise,"Fraser, John Foster",en,https://www.gutenberg.org/cache/epub/41104/pg41104.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/41104.txt,accepted,
41144,The Fishguard Invasion by the French in 1797,"James, Margaret Ellen",en,https://www.gutenberg.org/cache/epub/41144/pg41144.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/41144.txt,accepted,
41235,The Sunset Trail,"Lewis, Alfred Henry, 1857-1914",en,https://www.gutenberg.org/cache/epub/41235/pg41235.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/41235.txt,accepted,
41278,"Pastoral Days; or, Memories of a New England Year","Gibson, W. Hamilton (William Hamilton), 1850-1896",en,https://www.gutenberg.org/cache/epub/41278/pg41278.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/41278.txt,accepted,
41279,The Butterfly Book A Popular Guide to a Knowledge of the Butterflies of North America,"Holland, W. J. (William Jacob), 1848-1932",en,https://www.gutenberg.org/cache/epub/41279/pg41279.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/41279.txt,accepted,
41291,New Homes for Old,"Breckinridge, Sophonisba Preston, 1866-1948",en,https://www.gutenberg.org/cache/epub/41291/pg41291.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/41291.txt,accepted,
41422,Barbara Lynn: A Tale of the Dales and Fells.,"Jenkinson, Emily J., 1879-",en,https://www.gutenberg.org/cache/epub/41422/pg41422.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/41422.txt,accepted,
41433,Robert Kimberly,"Spearman, Frank H. (Frank Hamilton), 1859-1937; Flagg, James Montgomery, 1877-1960 [Illustrator]",en,https://www.gutenberg.org/cache/epub/41433/pg41433.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/41433.txt,accepted,
41561,Picturesque Pala The Story of the Mission Chapel of San Antonio de Padua Connected with Mission San Luis Rey,"James, George Wharton, 1858-1923",en,https://www.gutenberg.org/cache/epub/41561/pg41561.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/41561.txt,accepted,
41580,Haunted London,"Thornbury, Walter, 1828-1876; Walford, Edward, 1823-1897 [Editor]; Fairholt, F. W. (Frederick William), 1814-1866 [Illustrator]",en,https://www.gutenberg.org/cache/epub/41580/pg41580.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/41580.txt,accepted,
41784,Wyoming,"Ellis, Edward Sylvester, 1840-1916",en,https://www.gutenberg.org/cache/epub/41784/pg41784.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/41784.txt,accepted,
41885,Kwan-yin,"Benson, Stella, 1892-1933",en,https://www.gutenberg.org/cache/epub/41885/pg41885.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/41885.txt,accepted,
42049,"Frank Merriwell's Champions; Or, All in the Game","Standish, Burt L., 1866-1945",en,https://www.gutenberg.org/cache/epub/42049/pg42049.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/42049.txt,accepted,
42081,The Diary of John Evelyn (Volume 2 of 2),"Evelyn, John, 1620-1706; Bray, William, 1736-1832 [Editor]",en,https://www.gutenberg.org/cache/epub/42081/pg42081.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/42081.txt,accepted,
42230,Esther's Charge: A Story for Girls,"Everett-Green, Evelyn, 1856-1932",en,https://www.gutenberg.org/cache/epub/42230/pg42230.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/42230.txt,accepted,
42355,"The Diplomatic Correspondence of the American Revolution, Vol. 03","Sparks, Jared, 1789-1866 [Editor]",en,https://www.gutenberg.org/cache/epub/42355/pg42355.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/42355.txt,accepted,
42482,"A Five Years' Residence in Buenos Ayres, During the years 1820 to 1825 Containing Remarks on the Country and Inhabitants; and a Visit to Colonia Del Sacramento","Love, George Thomas, -1845",en,https://www.gutenberg.org/cache/epub/42482/pg42482.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/42482.txt,accepted,
42892,Recollections of the Civil War With the Leaders at Washington and in the Field in the Sixties,"Dana, Charles A. (Charles Anderson), 1819-1897",en,https://www.gutenberg.org/cache/epub/42892/pg42892.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/42892.txt,accepted,
42992,Castes and Tribes of Southern India. Vol. 2 of 7,"Thurston, Edgar, 1855-1935; Rangachari, K. [Contributor]",en,https://www.gutenberg.org/cache/epub/42992/pg42992.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/42992.txt,accepted,
43008,Around the Yule Log,"Allen, Willis Boyd, 1855-1938",en,https://www.gutenberg.org/cache/epub/43008/pg43008.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43008.txt,accepted,
43106,Not Without Thorns,"Molesworth, Mrs., 1839-1921",en,https://www.gutenberg.org/cache/epub/43106/pg43106.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43106.txt,accepted,
43157,The Swing of the Pendulum,"Peard, Frances Mary, 1835-1923",en,https://www.gutenberg.org/cache/epub/43157/pg43157.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43157.txt,accepted,
43158,"Kingsworth; or, The Aim of a Life","Coleridge, Christabel R. (Christabel Rose), 1843-1921",en,https://www.gutenberg.org/cache/epub/43158/pg43158.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43158.txt,accepted,
43304,The Nō Plays of Japan,"Waley, Arthur, 1889-1966; Sickert, Oswald, 1828-1885 [Contributor]",en,https://www.gutenberg.org/cache/epub/43304/pg43304.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43304.txt,accepted,
43426,Our Little Finnish Cousin,"Winlow, Clara Vostrovsky, 1876-; O'Brien, Harriet [Illustrator]",en,https://www.gutenberg.org/cache/epub/43426/pg43426.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43426.txt,accepted,
43427,"Encyclopaedia Britannica, 11th Edition, ""Lord Chamberlain"" to ""Luqman"" Volume 17, Slice 1",Various,en,https://www.gutenberg.org/cache/epub/43427/pg43427.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43427.txt,accepted,
43592,"The Life of Ludwig van Beethoven, Volume II","Thayer, Alexander Wheelock, 1817-1897; Krehbiel, Henry Edward, 1854-1923 [Translator]",en,https://www.gutenberg.org/cache/epub/43592/pg43592.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43592.txt,accepted,
43593,"The Life of Ludwig van Beethoven, Volume III","Thayer, Alexander Wheelock, 1817-1897; Krehbiel, Henry Edward, 1854-1923 [Translator]",en,https://www.gutenberg.org/cache/epub/43593/pg43593.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43593.txt,accepted,
43597,Notes on the Fenland; with A Description of the Shippea Man,"Hughes, Thomas McKenny, 1832-1917; Macalister, Alex. (Alexander)‏ [Contributor]",en,https://www.gutenberg.org/cache/epub/43597/pg43597.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43597.txt,accepted,
43646,"Female Warriors, Vol. 1 (of 2) Memorials of Female Valour and Heroism, from the Mythological Ages to the Present Era.","Clayton, Ellen C. (Ellen Creathorne), 1834-1900",en,https://www.gutenberg.org/cache/epub/43646/pg43646.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43646.txt,accepted,
43701,Recollections of a Busy Life: Being the Reminiscences of a Liverpool Merchant 1840-1910,"Forwood, William Bower, Sir, 1840-1928",en,https://www.gutenberg.org/cache/epub/43701/pg43701.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43701.txt,accepted,
43753,"Cyrus W. Field, His Life and Work [1819-1892]","Judson, Isabella Field, 1846- [Editor]",en,https://www.gutenberg.org/cache/epub/43753/pg43753.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43753.txt,accepted,
43773,Shifting Sands,"Bassett, Sara Ware, 1872-1968",en,https://www.gutenberg.org/cache/epub/43773/pg43773.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43773.txt,accepted,
43827,The Law Inevitable,"Couperus, Louis, 1863-1923; Teixeira de Mattos, Alexander, 1865-1921 [Translator]",en,https://www.gutenberg.org/cache/epub/43827/pg43827.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43827.txt,accepted,
43846,The Seer of Slabsides,"Sharp, Dallas Lore, 1870-1929",en,https://www.gutenberg.org/cache/epub/43846/pg43846.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43846.txt,accepted,
43854,The Blossoms of Morality Intended for the Amusement and Instruction of Young Ladies and Gentlemen,"Berquin, M. (Arnaud), 1747-1791; Johnson, R. (Richard), 1734?-1793; Bewick, John, 1760-1795 [Illustrator]",en,https://www.gutenberg.org/cache/epub/43854/pg43854.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43854.txt,accepted,
43862,In the Morning Glow: Short Stories,"Gilson, Roy Rolfe, 1875-1933",en,https://www.gutenberg.org/cache/epub/43862/pg43862.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43862.txt,accepted,
43865,"The Old Inns of Old England, Volume 1 (of 2) A Picturesque Account of the Ancient and Storied Hostelries of Our Own Country","Harper, Charles G. (Charles George), 1863-1943",en,https://www.gutenberg.org/cache/epub/43865/pg43865.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43865.txt,accepted,
43929,"The Collector Essays on Books, Newspapers, Pictures, Inns, Authors, Doctors, Holidays, Actors, Preachers","Tuckerman, Henry T. (Henry Theodore), 1813-1871; Doran, Dr. (John), 1807-1878 [Author of introduction, etc.]",en,https://www.gutenberg.org/cache/epub/43929/pg43929.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43929.txt,accepted,
43969,"With the Ulster Division in France A Story of the 11th Battalion Royal Irish Rifles (South Antrim Volunteers), From Bordon to Thiepval.","S., A. P. I. (Samuels, Arthur Purefoy Irwin); Samuels, Dorothy Gage",en,https://www.gutenberg.org/cache/epub/43969/pg43969.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/43969.txt,accepted,
44096,An elementary manual of New Zealand entomology,"Hudson, G. V. (George Vernon), 1867-1946",en,https://www.gutenberg.org/cache/epub/44096/pg44096.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/44096.txt,accepted,
44127,Fresh Fields,"Burroughs, John, 1837-1921",en,https://www.gutenberg.org/cache/epub/44127/pg44127.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/44127.txt,accepted,
44189,"Florida: Past and present together with notes from Sunland, on the Manatee River, Gulf Coast of South Florida: its climate, soil, and productions","Upham, Samuel C. (Samuel Curtis), 1819-1885",en,https://www.gutenberg.org/cache/epub/44189/pg44189.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/44189.txt,accepted,
44342,"Classical Enigmas, Adapted to Every Month in the Year Composed from the English and Roman Histories, Heathen Mythology and Names of Famous Writers: Meant to Amuse Youths of All Ages, and at the Same Time Exert Their Memories, by Calling to Mind What They Have Read at Different Times","Ritson, Mrs. (Anne)",en,https://www.gutenberg.org/cache/epub/44342/pg44342.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/44342.txt,accepted,
44385,"Bliss, and other stories","Mansfield, Katherine, 1888-1923",en,https://www.gutenberg.org/cache/epub/44385/pg44385.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/44385.txt,accepted,
44404,"Adrift in the Unknown; or, Queer Adventures in a Queer Realm","Cook, William Wallace, 1867-1933",en,https://www.gutenberg.org/cache/epub/44404/pg44404.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/44404.txt,accepted,
44447,Fairy Realm: A Collection of the Favourite Old Tales Told in Verse,"Hood, Tom, 1835-1874; Doré, Gustave, 1832-1883 [Illustrator]",en,https://www.gutenberg.org/cache/epub/44447/pg44447.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/44447.txt,accepted,
44592,Light for Little Ones,"Waterbury, Mary F.",en,https://www.gutenberg.org/cache/epub/44592/pg44592.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/44592.txt,accepted,
44596,"Harper's Young People, December 28, 1880 An Illustrated Monthly",Various,en,https://www.gutenberg.org/cache/epub/44596/pg44596.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/44596.txt,accepted,
44755,Eighteen Months' Imprisonment,"Shaw, Donald, late captain; Mackay, Wallis [Illustrator]",en,https://www.gutenberg.org/cache/epub/44755/pg44755.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/44755.txt,accepted,
44800,The Law,"Bastiat, Frédéric, 1801-1850",en,https://www.gutenberg.org/cache/epub/44800/pg44800.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/44800.txt,accepted,
44920,The Normans; told chiefly in relation to their conquest of England,"Jewett, Sarah Orne, 1849-1909",en,https://www.gutenberg.org/cache/epub/44920/pg44920.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/44920.txt,accepted,
44953,"Punch, or the London Charivari, Vol. 109, July 6, 1895","Various; Burnand, F. C. (Francis Cowley), 1836-1917 [Editor]",en,https://www.gutenberg.org/cache/epub/44953/pg44953.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/44953.txt,accepted,
44993,"A Lady's Tour in Corsica, Vol. 1 (of 2)","Forde, Gertrude",en,https://www.gutenberg.org/cache/epub/44993/pg44993.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/44993.txt,accepted,
45054,"Essentials in Church History A History of the Church from the Birth of Joseph Smith to the Present Time (1922), with Introductory Chapters on the Antiquity of the Gospel and the ""Falling Away""","Smith, Joseph Fielding, 1876-1972",en,https://www.gutenberg.org/cache/epub/45054/pg45054.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/45054.txt,accepted,
45106,The Life of Francis Thompson,"Meynell, Everard, 1882-1926",en,https://www.gutenberg.org/cache/epub/45106/pg45106.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/45106.txt,accepted,
45144,Killarney,"Gorges, Mary; Walker, Francis Sylvester, 1848-1916 [Illustrator]",en,https://www.gutenberg.org/cache/epub/45144/pg45144.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/45144.txt,accepted,
45162,"How to Travel Hints, Advice, and Suggestions to Travelers by Land and Sea all over the Globe.","Knox, Thomas Wallace, 1835-1896",en,https://www.gutenberg.org/cache/epub/45162/pg45162.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/45162.txt,accepted,
45273,"The Cabots and the Discovery of America With a Brief Description and History of Brandon Hill, the Site of the Cabot Memorial Tower","Hodges, Elizabeth, active 1895-1897; Loxton, S. J. (Samuel Joseph), 1857-1922 [Illustrator]",en,https://www.gutenberg.org/cache/epub/45273/pg45273.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/45273.txt,accepted,
45368,The Outline of History: Being a Plain History of Life and Mankind,"Wells, H. G. (Herbert George), 1866-1946; Barker, Ernest, Sir, 1874-1960 [Editor]; Johnston, Harry, 1858-1927 [Editor]; Lankester, E. Ray (Edwin Ray), Sir, 1847-1929 [Editor]; Murray, Gilbert, 1866-1957 [Editor]; Horrabin, J. F. (James Francis), 1884-1962 [Illustrator]",en,https://www.gutenberg.org/cache/epub/45368/pg45368.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/45368.txt,accepted,
45405,Pickett's Gap,"Greene, Homer, 1853-1940",en,https://www.gutenberg.org/cache/epub/45405/pg45405.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/45405.txt,accepted,
45530,The Secret of Steeple Rocks,"Grove, Harriet Pyne",en,https://www.gutenberg.org/cache/epub/45530/pg45530.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/45530.txt,accepted,
45611,"Chronicles of England, Scotland and Ireland (3 of 6): England (6 of 9) Richard the Third, Third Sonne to Richard Duke of Yorke, and Uncle to Edward the Fift","Holinshed, Raphael, -1580?",en,https://www.gutenberg.org/cache/epub/45611/pg45611.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/45611.txt,accepted,
45701,Christianity and Problems of To-day: Lectures Delivered Before Lake Forest College on the Foundation of the Late William Bross,"Finley, John H. (John Huston), 1863-1940; Jenks, Jeremiah Whipple, 1856-1929; Kent, Charles Foster, 1867-1925; More, Paul Elmer, 1864-1937; Taylor, Robert Bruce, 1869-",en,https://www.gutenberg.org/cache/epub/45701/pg45701.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/45701.txt,accepted,
45731,"Buffon's Natural History. Volume 06 (of 10) Containing a Theory of the Earth, a General History of Man, of the Brute Creation, and of Vegetables, Minerals, &c. &c","Buffon, Georges Louis Leclerc, comte de, 1707-1788; Barr, James Smith [Editor]",en,https://www.gutenberg.org/cache/epub/45731/pg45731.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/45731.txt,accepted,
45740,The Boy Scouts of Lakeville High,"Quirk, Leslie W., 1882-; Kirkpatrick, William Arber-Brown, 1880- [Illustrator]",en,https://www.gutenberg.org/cache/epub/45740/pg45740.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/45740.txt,accepted,
45870,"Gold, Gold, in Cariboo! A Story of Adventure in British Columbia","Phillipps-Wolley, Clive, 1854-1918; Hindley, Godfrey C. [Illustrator]",en,https://www.gutenberg.org/cache/epub/45870/pg45870.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/45870.txt,accepted,
45960,A Naval Venture: The War Story of an Armoured Cruiser,"Jeans, T. T. (Thomas Tendron); Gillett, Frank, 1874-1927 [Illustrator]",en,https://www.gutenberg.org/cache/epub/45960/pg45960.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/45960.txt,accepted,
46001,A Parody on Iolanthe,"Dalziel, D. (Davison), 1852-1928; McVickar, H. W. (Harry Whitney), 1860-1905 [Illustrator]",en,https://www.gutenberg.org/cache/epub/46001/pg46001.txt,/home/husam/Desktop/YTU-YL/veri sıkıştırma/data-comp-project/data/processed/books/46001.txt,accepted,
