book_id,algorithm,bpb,compression_ratio,compress_ms_per_kb,decompress_ms_per_kb,valid,lossless
16288,huffman,4.5452,0.56815,0.13610772471874952,0.3146609663963318,True,True
16288,lzw,4.194,0.52425,0.33341317120939495,0.2651416065171361,True,True
16288,arithmetic,5.2264,0.6533,2.0883346943184735,5.4100118014961485,True,True
16288,bwt_mtf,3.236,0.4045,10.000536268763245,0.5956282880157232,True,True
16288,rle_huffman,4.5576,0.5697,0.3804297728464007,0.38277094401419165,True,True
16578,huffman,4.7128,0.5891,0.15852006413042546,0.31886581759899857,True,True
16578,lzw,4.2376,0.5297,0.3120853504166007,0.24545879047363997,True,True
16578,arithmetic,5.3952,0.6744,2.1114077182486652,5.3222092289477585,True,True
16578,bwt_mtf,3.2672,0.4084,9.873938022367657,0.5992688126862049,True,True
16578,rle_huffman,4.7156,0.58945,0.37182366717606785,0.3988301310688257,True,True
16891,huffman,4.7528,0.5941,0.14882693123072385,0.3330741247162223,True,True
16891,lzw,4.276,0.5345,0.31121633276343347,0.2414180863648653,True,True
16891,arithmetic,5.4192,0.6774,2.123058892786503,5.362747443094849,True,True
16891,bwt_mtf,3.3496,0.4187,9.882396415993572,0.6133746176958084,True,True
16891,rle_huffman,4.7144,0.5893,0.37039349749684336,0.4099606527015567,True,True
16928,huffman,4.7468,0.59335,0.14481290243566036,0.3236010495573282,True,True
16928,lzw,4.568,0.571,0.3439783936366439,0.24950046725571157,True,True
16928,arithmetic,5.4328,0.6791,2.150725068897009,5.482699059322476,True,True
16928,bwt_mtf,3.6952,0.4619,9.933036185614764,0.6559606270864606,True,True
16928,rle_huffman,4.77,0.59625,0.38371998723596334,0.3752400385215878,True,True
16996,huffman,4.6092,0.57615,0.13386808317154647,0.3052807169035077,True,True
16996,lzw,4.27,0.53375,0.3017832448706031,0.22792535033077002,True,True
16996,arithmetic,5.2888,0.6611,2.1076393984258175,5.466333696059882,True,True
16996,bwt_mtf,3.3472,0.4184,9.941349939070642,0.6067341823130846,True,True
16996,rle_huffman,4.5904,0.5738,0.3757550593465567,0.38612689916044474,True,True
17182,huffman,4.6164,0.57705,0.14998010881245136,0.31722122244536877,True,True
17182,lzw,4.3108,0.53885,0.3164599295705557,0.24645857270807028,True,True
17182,arithmetic,5.3136,0.6642,2.106090239994228,5.632050739228726,True,True
17182,bwt_mtf,3.404,0.4255,10.007398809492589,0.617081344127655,True,True
17182,rle_huffman,4.626,0.57825,0.3825206784531474,0.3836097024381161,True,True
17217,huffman,4.5828,0.57285,0.14063011836260558,0.31788753904402256,True,True
17217,lzw,4.4844,0.56055,0.3229291008785367,0.2514242047443986,True,True
17217,arithmetic,5.27,0.65875,2.0835347967222333,5.524570009484887,True,True
17217,bwt_mtf,3.6328,0.4541,9.889237452670931,0.6253807615488768,True,True
17217,rle_huffman,4.6184,0.5773,0.38520401921123265,0.39112529922276734,True,True
18056,huffman,4.7992,0.5999,0.14622100479900837,0.32842608634382486,True,True
18056,lzw,4.4508,0.55635,0.324670566432178,0.24996782075613738,True,True
18056,arithmetic,5.4768,0.6846,2.1620571134611963,5.517129369638861,True,True
18056,bwt_mtf,3.4232,0.4279,9.854065919853747,0.6085777407512069,True,True
18056,rle_huffman,4.8292,0.60365,0.3870851071551442,0.4103043584153056,True,True
18728,huffman,4.593192382666067,0.5741490478332584,0.13693234892884623,0.3133596105855486,True,True
18728,lzw,4.330884190533314,0.5413605238166642,0.3230791910793873,0.23663899394241641,True,True
18728,arithmetic,5.2697555855450595,0.6587194481931324,2.151966837347492,5.530444402144327,True,True
18728,bwt_mtf,3.5839456190333383,0.4479932023791673,9.869903409079454,0.633323552743209,True,True
18728,rle_huffman,4.538811416004399,0.5673514270005499,0.3900695300763018,0.3912274224346901,True,True
19477,huffman,4.5104,0.5638,0.14249118715524672,0.31799731198698283,True,True
19477,lzw,4.1608,0.5201,0.3134051840752363,0.2379462655633688,True,True
19477,arithmetic,5.1988,0.64985,2.0854989824816585,5.7355831295251845,True,True
